i try logging in and it keep say invalid email and password i enter through uc browser and i can get in with the same password and email. have to uninstall,b
this be good however it be keep on ask to ly for premium to connect with other person via email. but really fabouls to know about corporate update and news,b
very very slow work,b
i don t need an to view a web site. #fail,b
it s time to introduce an option for save photo photo post directly in cellphone,b
not even able to login with my account. thx for buy it microsoft,b
good mobile,b
i haven t have any problem yet.,b
i be try to login from yesterday. . even i can t login. pls fix it,b
problem to login,b
motog 4+,b
not sure if it s get anything to do with microsoft s buyout but the android have be badly lag recently. i need to authenticate my account from another machine and simply couldn t get the to send me the conformation code via text. i try multiple time and it fail miserably. major screw up.,b
new connection,b
can t log in either.,b
networking prove quite difficult when you need to upgrade membership in order to send mail. really quite a financially focuse . regrettably have to uninstall.,b
stop work win t let me log on. useless,b
i m honestly impress with this version of the . it s lean fast and even faster go use than the website. keep up the good work. bug can t comment on a group s post get error comment isn t save anywhere.,b
after the current update its say me unable to load ur data..then i uninstal n reinstal .now it say invalid login,b
news feed reset itself whenever i back out of a link i ve click on so i can t comment or like the post even if i can find it again which lately i can t until it sometimes resurface a few week later. be overall hard to use no longer functional way to quickly and easily deliberately keep in touch with business contact,b
let me open all link in chrome by default not in the integrate one! i want to keep track of the link i open so that i can view them on desktop. don t ask me to use menu everytime just so that you can track what i view edit screen start to reload the feed after come back from comment and reset the scroll!,b
crash all the time when i switch between activities.,b
when ting on jobs. please fix asap!,b
just i have update to android but the performance be very slow but i like the look why can t i save the picture while browse on phone?,b
crash most of the time while view job description.,b
no use downloading this. when i m on the site it keep ask me to download the even though i already have it . when i launch it almost everything be completely the same as the mobile site,b
s see some improvement nothing much to moan about other than it switch off its notification by itself?,b
there be a serious problem in logging in ! it show invalid log in while i m sure the password be correct i come to know many user with non english interface in their mobile face same problem.,b
this suddenly start ask me to change my password each time i try logging in. do that thrice already today and i give up.,b
can you stop ask me to sign in every few day and remind me to send you all my contact every 5 minutes?,b
i can t apload a profile picture it can t finish the submission process please fix it.,b
after every few day stop work i cannot load new feed om home page can t view any notification or read any mew message as well. and moreover its stop unfortunately too.,b
since i download it give message.. sorry we be unable to load your feed.. try again.,b
this be awesome but sometimes it crashedplz fix the bug as soon as possible,b
huge waste of time. everytime i want to access from android it send me to download the . i download the and there i m stick in a loop between the log in and the security check!!!,b
it be a good idea for me to do with my new email,b
awful awful awful cant find endorse contact the seperate box for update be distract no group sync what sync? just hate it. daily user here and part of my entire business practice trashed. take a lot for me to be critical of an and i understand development issue but this be absolutely terrible. if a third party firm be hire to develop this terminate the contract of the smartest thing can do. this be not only ugly but it be not very useful.,b
not usable after last update. google play service crash all the time.,b
i don t know endorse me for thing they have no clue about whether or not i m good at it? in other word how do i know if someone else be any good at what this site claims!?,b
whenever i try to update the profile it fails. whenever i try to do something it fails. so much failure. the be a failure,b
everytime i want to share some article i get an error message that unfortunately the stopped.,b
yet to try it,b
it give correct information,b
wellthis be a necessary crap. with additional security it wont lemme login. idiot,b
the worked fine until one day it stop work decide to put in endless security check cycle then put in a completely different email address to the one i use for link in then refuse access despite used the email address and password that i use on the laptop. uninstal as a result. will not be reinstalling.,b
it have to be sort out on priority,b
last update feeds cannot refresh always lets try again .😩,b
can t search for people. say something go wrong. contact profile open with pic and also title but that it. time to remove from phone.,b
i get notification but every single time i open the it tell me to try again. useless. deleting.,b
good but drain battery too fast,b
hi i be not able to send invitation. when i be send invitation i be get a message fail to send invitation.,b
we all understand the need for security but when it cross the line of just check to a full on ana intrusion one must think who idio of a security guy come up with this. i have be used the for 6 7 year now. recently it start ask me to check some random picture with street numbers. i must have check these god damp pic a two dozen time by now and every time it win t go forward and restart with security check all over. it s drive me mad. i want to slap someone in,b
it just keep say invalid account. everything be valid and i can log on in my mobile phone browser but not the . seriously piss me off!,b
keep freeze very slow response can t attach document through the cv cover letter etc . don t understand how a big professional network such as can t get their right after all these years.,b
can t upload profile pic,b
horrible ask to be install everytime i try to open it. then it say it can t open. sticking to computer login.,b
i can t open the since the update.. ridiculous.,b
it allow me to use most feature and i guess i can only do major edit from a computer at this point such as putt in awards. one thing however be that it win t allow me to add a profile picture. it have a gray circle where my picture should be once i have selected it and when i press upload it never stop loading. i presume this be a bug. i be on a root verizon lgg2.,b
this is really so annoying so off my went. 😠,b
i can t answer connection request through the ; they don t show up they don t show up online either . the only way i can respond to them be through email. that s asinine. this and the website need to go away; it s a waste of time.,b
i don t understand why this mobile need my photo and personal file like video audio,b
very slow hang mobile,b
the notification only show up after i open the . my message win t load. totally empty inbox. wth.,b
invalid login pop up in,b
good for connect person,b
i d expect thereto be some difference between full site and but you can t even fw a message. only get it for prompt to log onto full site. android user be an afterthought.,b
why do none of my post actually post now? i ve try to put up 3 update and nothing posts.,b
work fine until latest update. now it start and do absolutely nothing else. as a bonus i get free space since i uninstal this pile of junk.,b
this work just fine. i update it and it now freeze take age to open and be generally very very bad in response time. disointing.,b
new upgrade doesn t register messages.,b
i will try this,b
latest update bug,b
don t force your user to use all your as you already give less internal memory hope reply will come,b
always say invalid login.please fix it,b
on the go help to keep touch with the professional world all the time. but its face issue with my wifi connection. it run well on mobile data but give connection error on wifi. can any one guide me on the same? i try reinstal the as well,b
can t login from with same credential as i login from website.,b
i m unable to log in my account in the but i can log in with same id and password on the website. fix this issue,b
always want you to install the which drain your battery.,b
ever since the security human verification process start on the androidgalaxy note 4 even though i be putt in the correct password i be force to click i be not a robot and a mini test like pick all photo with a storefront river mountain etc. i choose them then click verify and it still do not allow me to enter into my account. i do not have access to a computer. smartphone be the only way to log in and now i cant even access my account. this be bad business . i m a ui designer.,b
constantly say submit wait a good hour still no useany ideas!??,b
i sign in complete the captcha press verify and it take me back to the log on screen! and around and around we go. like a merry go round.,b
the notification only show up after i open the . my message haven t update since june 28th. i have to login to the mobile site to access. really bothersome.,b
## open my lock ##,b
not allow to add more than 2 experience how many time i try moto g4 plus,b
1 rate be miss because sometimes it take a lot of time to load screen even though i m used best internet connection,b
first the capta be almost impossible to crack when u finally answer it correctly it say bad username. why use capta when logging into exist account???,b
every time m try to open it show me pop up not responding.. plzzz fix it,b
when i select as share option from gallery it crash,b
it be not work in my phone since last weekit show invalid loginplease solve the problem.,b
cant even install it my phone always show can t install,b
after update my phone to android 6 it s not work even after reinstal the still lication be not open and complaint be not resolve yet..i hope one day would resolve this issue so i can reinstall,b
after password change request security check and then blank page be show not open the lication on my phone. i can only open throughout the web site,b
good . but whenever try to share any article from flipboard it s crashes.,b
i do most of my social medium \u0026amp; networking on my phone and it baffle me how i can not upload my profile picture on through my samsung note4. so now i be profile picture lesswhich will slightly decrease the chance of person make new connection with me. i know i can just fire up my computer to do this but its pretty annoying though. everything else be fine.,b
after read an article and go back to the main screen the feed be refreshen loose where youbwere at before go inside an article or news feed. as well many other issue with the feed and content update,b
can t even change profile picture in this,b
keep crash,b
recently there be sign in issue on mobile . its showing error after i submit the username n password. its irritating. please fix this problem,b
i have be try to login in my mobile lication but it always throw me error.,b
not allow log in. no update,b
whenever i try to access my profileaccount on a browser the error below normally pop up. please resolve this issue as the be not really give me what i want. { statuscode 500 message [typeerror cannot call method split of null] },b
not able to sign in with my login detail but the same login work with the browser,b
the latest few update be irritating because i m not able to sign in via while with same id and password i can sign in used browser. fix it asap.,b
keep crash when click on job,b
good one. but of late enhancement seem to be misbehaving. notification on icon show a number even after read that notification. for example a new contact s profile update ears as a notification and even after read it in the number still show up in the icon.,b
this be give me too much problem to even open i have to continue used it on opera mini which i don t like. this particular be annoying,b
while open picture return back to the top,b
link in not work on samsung galaxy tab when try to share article from bloomberg or business insider. pls rectify immediately.,b
no result found something break error when try to click on contact or invitations. what s the point without this functionality? used samsung galaxy s6.,b
privacy this be get out of hand. total invasion of privacy top ask this many permission to read and use my ! data.,b
the force close when ever i see some jobs. no use of it then,b
after recent update it sucks. not able to login at all. please fix this,b
message section need huge work. take age to load and can t see old message easily.,b
i can t access my account,b
i uninstal it earlier today but now i m not able to reinstall it. every time i try to reinstall it say play store can t install . error 24. what the fuck be that! i have memory and no i haven t forget my password. my cache be clear and i can access from web. wth!,b
not get message can t see profiles. totally stopped. please guide,b
too slow to load to refresh and update. get lot of try again .,b
all to eat slowly to make drug and renovate organ automatically,b
sale,b
please isn t there any way one can copy a post? thank,b
unable to change profile pic,b
can you please group greeting message in some folder by default? imp message get deep down after daily greeting messages.. .. 2. why i can t copy text in messages? or from any other pages?.. it s so much important to record reference and idea from . .. add these and you guy be again in my 5 star,b
recently an update have break share between various s and the official .,b
can t logon now,b
i already have a account. username and password enter be correct and it s still not signing in.,b
just try,b
it s old version,b
can no longer log in,b
stop working.,b
business purpose,b
crash too much..,b
i would keep it install but can t figure out how to change the notification to silent. i have notification set in the you just can t assign a ringtone be silence it.,b
need sd card,b
after the last update it be always russian roulette if link in will work or freeze my phone completely. very annoying. ready to get rid of this as i don t have the time to keep reboot my phone daily. i shouldn t have to. very unprofessional fix your !!!@!,b
before i start used it i uninstal it. very annoying each time i try to sign in it ask me if i be a robot and show some picture without let me in even with answer them correctly. it keep asking.,b
in a new version it s performance be slightly improve and work smoothly. only thing irritating be it ask multiple time to invite friend which i don t like.,b
it kick me out one day and now say my password be invalid. reset password and have the same issue,b
no ad no bug,b
sluggish version of older one.. annoying,b
keep add to my phone contact list even after unchecked don t sync to contact.,b
